,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
30095,168,여수,2022-06-11 0:00,19.8,,0.0,0.0,80.0,1005.3,,,,9.0,19.3
30096,168,여수,2022-06-11 1:00,19.5,,0.0,0.0,82.0,1005.1,,,,6.0,18.8
30097,168,여수,2022-06-11 2:00,19.6,,0.0,0.0,80.0,1005.0,,,,8.0,18.3
30098,168,여수,2022-06-11 3:00,19.7,,1.8,50.0,79.0,1004.8,,,,9.0,18.6
30099,168,여수,2022-06-11 4:00,19.3,,0.0,0.0,85.0,1005.3,,,,9.0,18.5
30100,168,여수,2022-06-11 5:00,19.3,,0.0,0.0,82.0,1005.2,,,,9.0,18.3
30101,168,여수,2022-06-11 6:00,19.3,,0.2,0.0,84.0,1005.3,0.0,0.01,,9.0,18.4
30102,168,여수,2022-06-11 7:00,19.5,,3.5,70.0,83.0,1004.8,0.0,0.14,,9.0,19.4
30103,168,여수,2022-06-11 8:00,19.7,,4.5,70.0,83.0,1004.6,0.0,0.36,,10.0,20.7
30104,168,여수,2022-06-11 9:00,20.7,,4.4,70.0,76.0,1004.9,0.1,1.06,,9.0,25.3
30105,168,여수,2022-06-11 10:00,21.9,,3.4,50.0,66.0,1004.2,0.5,1.7,,7.0,30.0
30106,168,여수,2022-06-11 11:00,23.1,,4.6,70.0,63.0,1003.9,0.1,1.97,,8.0,34.6
30107,168,여수,2022-06-11 12:00,23.3,,4.4,70.0,62.0,1003.6,0.0,1.7,,9.0,33.0
30108,168,여수,2022-06-11 13:00,24.2,,3.4,70.0,61.0,1003.6,0.2,2.35,,9.0,39.1
30109,168,여수,2022-06-11 14:00,24.4,,2.3,110.0,60.0,1003.5,0.4,2.38,,8.0,37.4
30110,168,여수,2022-06-11 15:00,24.8,,2.6,110.0,63.0,1003.2,0.3,1.75,,7.0,41.0
30111,168,여수,2022-06-11 16:00,25.3,,2.5,110.0,62.0,1003.0,1.0,2.64,,6.0,41.2
30112,168,여수,2022-06-11 17:00,24.0,,2.3,110.0,65.0,1002.7,0.8,1.59,,6.0,32.2
30113,168,여수,2022-06-11 18:00,23.2,,2.7,110.0,68.0,1002.4,0.1,0.59,,8.0,29.1
30114,168,여수,2022-06-11 19:00,22.5,,0.4,0.0,70.0,1003.1,0.2,0.38,,6.0,25.4
30115,168,여수,2022-06-11 20:00,21.0,,0.0,0.0,77.0,1003.7,0.0,0.09,,5.0,22.1
30116,168,여수,2022-06-11 21:00,20.5,,0.0,0.0,78.0,1004.3,,,,6.0,21.1
30117,168,여수,2022-06-11 22:00,20.4,,0.0,0.0,79.0,1004.8,,,,6.0,20.9
30118,168,여수,2022-06-11 23:00,20.2,,0.0,0.0,78.0,1005.1,,,,7.0,19.8
30119,168,여수,2022-06-12 0:00,19.9,,0.0,0.0,80.0,1005.0,,,,2.0,18.6
30120,168,여수,2022-06-12 1:00,19.7,,0.0,0.0,81.0,1005.0,,,,6.0,18.4
30121,168,여수,2022-06-12 2:00,19.4,,0.0,0.0,83.0,1004.9,,,,2.0,17.7
30122,168,여수,2022-06-12 3:00,19.1,,0.0,0.0,84.0,1004.8,,,,0.0,17.1
30123,168,여수,2022-06-12 4:00,19.4,,1.7,70.0,74.0,1005.0,,,,0.0,16.8
30124,168,여수,2022-06-12 5:00,19.0,,0.0,0.0,69.0,1005.9,,,,3.0,15.9
30125,168,여수,2022-06-12 6:00,19.1,,2.1,90.0,66.0,1006.0,0.3,0.06,,2.0,16.4
30126,168,여수,2022-06-12 7:00,19.7,,5.6,70.0,63.0,1006.0,0.9,0.53,,3.0,18.3
30127,168,여수,2022-06-12 8:00,20.2,,4.4,70.0,63.0,1006.3,0.9,1.25,,2.0,22.6
30128,168,여수,2022-06-12 9:00,21.5,,1.1,70.0,59.0,1006.5,1.0,1.61,,0.0,31.0
30129,168,여수,2022-06-12 10:00,22.3,,2.2,110.0,60.0,1006.5,1.0,2.64,,0.0,37.9
30130,168,여수,2022-06-12 11:00,22.7,,3.1,110.0,62.0,1006.6,1.0,2.83,,7.0,40.8
30131,168,여수,2022-06-12 12:00,23.3,,3.0,110.0,58.0,1006.6,1.0,3.0,,7.0,42.6
30132,168,여수,2022-06-12 13:00,22.6,,2.3,110.0,62.0,1005.9,0.5,2.4,,9.0,41.8
30133,168,여수,2022-06-12 14:00,22.1,,3.9,110.0,65.0,1004.9,0.6,2.34,,9.0,40.0
30134,168,여수,2022-06-12 15:00,22.8,,2.1,110.0,64.0,1005.0,0.9,2.45,,7.0,42.3
30135,168,여수,2022-06-12 16:00,23.1,,1.0,140.0,65.0,1004.8,1.0,2.13,,8.0,39.3
30136,168,여수,2022-06-12 17:00,21.6,,2.4,110.0,70.0,1004.8,0.1,0.97,,9.0,30.9
30137,168,여수,2022-06-12 18:00,20.8,,0.6,140.0,72.0,1004.9,0.0,0.49,,9.0,26.7
30138,168,여수,2022-06-12 19:00,20.0,,2.1,110.0,75.0,1004.6,0.0,0.18,,10.0,23.5
30139,168,여수,2022-06-12 20:00,19.6,,2.2,110.0,75.0,1005.0,0.0,0.04,,9.0,21.4
30140,168,여수,2022-06-12 21:00,19.4,,0.0,0.0,73.0,1005.5,,,,9.0,20.3
30141,168,여수,2022-06-12 22:00,19.3,,1.9,110.0,74.0,1005.2,,,,8.0,19.4
30142,168,여수,2022-06-12 23:00,19.2,,0.0,0.0,75.0,1005.4,,,,9.0,19.0
30143,168,여수,2022-06-13 0:00,19.3,,2.2,70.0,76.0,1005.0,,,,9.0,18.7
30144,168,여수,2022-06-13 1:00,19.5,,5.9,70.0,74.0,1004.4,,,,10.0,18.6
30145,168,여수,2022-06-13 2:00,19.4,,6.2,70.0,72.0,1003.4,,,,9.0,18.4
30146,168,여수,2022-06-13 3:00,19.3,,4.9,70.0,71.0,1003.0,,,,9.0,18.0
30147,168,여수,2022-06-13 4:00,19.2,,4.9,70.0,71.0,1002.6,,,,9.0,17.8
30148,168,여수,2022-06-13 5:00,19.0,,3.4,90.0,72.0,1002.5,,,,9.0,17.7
30149,168,여수,2022-06-13 6:00,19.0,,6.2,70.0,72.0,1002.8,0.0,0.01,,9.0,18.1
30150,168,여수,2022-06-13 7:00,19.0,,6.9,70.0,73.0,1002.3,0.0,0.15,,9.0,19.0
30151,168,여수,2022-06-13 8:00,19.3,,6.3,70.0,71.0,1002.5,0.0,0.36,,9.0,20.3
30152,168,여수,2022-06-13 9:00,19.4,,8.2,70.0,71.0,1002.4,0.0,0.38,,9.0,20.4
30153,168,여수,2022-06-13 10:00,19.5,,6.9,70.0,71.0,1002.5,0.0,0.44,,9.0,21.5
30154,168,여수,2022-06-13 11:00,19.9,,6.6,70.0,70.0,1002.4,0.0,0.76,,9.0,24.3
30155,168,여수,2022-06-13 12:00,20.8,,7.3,70.0,67.0,1001.7,0.0,1.72,,9.0,30.5
30156,168,여수,2022-06-13 13:00,21.1,,6.6,70.0,65.0,1001.1,0.0,1.85,,9.0,29.6
30157,168,여수,2022-06-13 14:00,20.9,,5.3,70.0,66.0,1000.7,0.0,0.82,,9.0,25.6
30158,168,여수,2022-06-13 15:00,20.7,0.0,3.6,70.0,70.0,1000.8,0.0,0.36,,10.0,22.7
30159,168,여수,2022-06-13 16:00,21.0,0.0,2.4,90.0,65.0,1000.1,0.0,0.45,,10.0,23.9
30160,168,여수,2022-06-13 17:00,19.8,,4.3,110.0,75.0,1000.1,0.0,0.26,,10.0,22.3
30161,168,여수,2022-06-13 18:00,20.4,,3.0,90.0,69.0,999.6,0.0,0.29,,10.0,22.4
30162,168,여수,2022-06-13 19:00,20.7,,4.4,90.0,67.0,999.4,0.0,0.21,,10.0,21.1
30163,168,여수,2022-06-13 20:00,20.6,,4.9,90.0,66.0,1000.2,0.0,0.03,,10.0,20.3
30164,168,여수,2022-06-13 21:00,19.9,0.4,4.7,90.0,72.0,1000.3,,,,10.0,18.3
30165,168,여수,2022-06-13 22:00,19.2,0.5,4.4,70.0,78.0,1001.1,,,,10.0,17.9
30166,168,여수,2022-06-13 23:00,18.4,0.3,,,83.0,1000.5,,,,10.0,17.5
30167,168,여수,2022-06-14 0:00,17.9,0.2,,,86.0,1000.1,,,,10.0,17.2
30168,168,여수,2022-06-14 1:00,18.1,0.4,,,84.0,999.9,,,,10.0,17.1
30169,168,여수,2022-06-14 2:00,18.4,,,,82.0,999.5,,,,10.0,17.0
30170,168,여수,2022-06-14 3:00,18.1,,,,82.0,999.3,,,,10.0,16.9
30171,168,여수,2022-06-14 4:00,18.0,,,,82.0,998.8,,,,10.0,16.8
30172,168,여수,2022-06-14 5:00,17.9,,,,81.0,998.7,,,,10.0,16.6
30173,168,여수,2022-06-14 6:00,17.7,,6.6,50.0,82.0,999.4,0.0,0.0,,10.0,16.6
30174,168,여수,2022-06-14 7:00,17.3,,7.1,70.0,85.0,999.3,0.0,0.06,,10.0,16.7
30175,168,여수,2022-06-14 8:00,17.4,,7.1,70.0,84.0,999.6,0.0,0.19,,10.0,17.2
30176,168,여수,2022-06-14 9:00,17.3,,7.8,50.0,84.0,999.8,0.0,0.29,,10.0,17.4
30177,168,여수,2022-06-14 10:00,17.3,,7.3,70.0,83.0,999.8,0.0,0.49,,10.0,18.5
30178,168,여수,2022-06-14 11:00,17.3,,7.0,70.0,83.0,1000.1,0.0,0.61,,10.0,18.4
30179,168,여수,2022-06-14 12:00,17.6,,7.2,70.0,82.0,999.9,0.0,0.67,,10.0,19.1
30180,168,여수,2022-06-14 13:00,18.2,,6.5,70.0,79.0,999.6,0.0,0.85,,10.0,19.9
30181,168,여수,2022-06-14 14:00,18.1,,8.6,70.0,79.0,999.3,0.0,0.66,,10.0,19.9
30182,168,여수,2022-06-14 15:00,17.8,,8.2,70.0,79.0,999.2,0.0,0.92,,10.0,19.8
30183,168,여수,2022-06-14 16:00,17.8,,8.2,70.0,78.0,999.0,0.0,0.76,,10.0,20.2
30184,168,여수,2022-06-14 17:00,17.8,,7.5,70.0,77.0,998.8,0.0,0.81,,10.0,19.5
30185,168,여수,2022-06-14 18:00,17.8,,8.1,70.0,77.0,998.8,0.0,0.45,,10.0,18.7
30186,168,여수,2022-06-14 19:00,17.7,,8.2,70.0,78.0,998.9,0.0,0.14,,5.0,17.5
30187,168,여수,2022-06-14 20:00,17.6,,6.5,70.0,79.0,999.1,0.0,0.02,,4.0,17.0
30188,168,여수,2022-06-14 21:00,17.5,,5.2,70.0,81.0,999.3,,,,10.0,16.9
30189,168,여수,2022-06-14 22:00,17.4,0.0,4.1,70.0,82.0,999.7,,,,10.0,16.8
30190,168,여수,2022-06-14 23:00,16.9,0.1,5.0,50.0,86.0,999.7,,,,10.0,16.4
30191,168,여수,2022-06-15 0:00,16.9,0.0,4.6,50.0,85.0,999.4,,,,10.0,16.4
30192,168,여수,2022-06-15 1:00,16.8,0.0,3.8,50.0,87.0,999.3,,,,10.0,16.4
30193,168,여수,2022-06-15 2:00,16.6,0.0,4.5,70.0,87.0,999.2,,,,10.0,16.1
30194,168,여수,2022-06-15 3:00,16.7,0.1,2.7,50.0,88.0,999.3,,,,10.0,16.2
30195,168,여수,2022-06-15 4:00,16.9,,2.4,70.0,86.0,999.2,,,,8.0,16.2
30196,168,여수,2022-06-15 5:00,17.0,,0.0,0.0,85.0,999.7,,,,9.0,16.7
30197,168,여수,2022-06-15 6:00,17.1,,0.0,0.0,86.0,1000.1,0.0,0.02,,9.0,17.2
30198,168,여수,2022-06-15 7:00,17.6,,1.9,200.0,87.0,1000.2,0.0,0.11,,7.0,18.2
30199,168,여수,2022-06-15 8:00,18.0,,0.0,0.0,85.0,1000.6,0.0,0.29,,8.0,19.3
30200,168,여수,2022-06-15 9:00,18.8,,1.1,180.0,84.0,1000.9,0.0,0.59,,10.0,22.8
30201,168,여수,2022-06-15 10:00,19.7,,0.0,0.0,83.0,1001.1,0.0,0.87,,9.0,23.7
30202,168,여수,2022-06-15 11:00,20.6,,1.0,230.0,81.0,1001.1,0.1,1.5,,9.0,29.8
30203,168,여수,2022-06-15 12:00,21.0,,2.1,200.0,81.0,1001.2,0.2,1.99,,8.0,31.0
30204,168,여수,2022-06-15 13:00,22.6,,5.1,230.0,78.0,1000.8,0.6,2.84,,7.0,40.5
30205,168,여수,2022-06-15 14:00,23.2,,5.0,200.0,75.0,1000.3,0.9,3.32,,1.0,42.7
30206,168,여수,2022-06-15 15:00,23.2,,7.1,200.0,74.0,1000.0,1.0,3.24,,1.0,41.4
30207,168,여수,2022-06-15 16:00,23.4,,7.2,230.0,74.0,1000.2,1.0,2.7,,1.0,39.4
30208,168,여수,2022-06-15 17:00,23.0,,8.5,230.0,78.0,999.6,1.0,2.0,,0.0,34.2
30209,168,여수,2022-06-15 18:00,22.1,,6.2,230.0,82.0,999.6,0.9,1.06,,2.0,28.1
30210,168,여수,2022-06-15 19:00,21.4,,6.6,230.0,86.0,999.9,0.1,0.3,,2.0,23.7
30211,168,여수,2022-06-15 20:00,20.9,,5.6,230.0,88.0,1000.0,0.0,0.06,,2.0,21.7
30212,168,여수,2022-06-15 21:00,20.6,,4.7,200.0,88.0,1000.5,,,,5.0,20.7
30213,168,여수,2022-06-15 22:00,20.5,,4.2,230.0,87.0,1001.0,,,,5.0,20.2
30214,168,여수,2022-06-15 23:00,20.3,,4.1,230.0,88.0,1001.1,,,,3.0,19.6
30215,168,여수,2022-06-16 0:00,19.9,,3.4,230.0,90.0,1001.0,,,,3.0,18.9
30216,168,여수,2022-06-16 1:00,19.2,,4.6,230.0,94.0,1001.1,,,,5.0,19.4
30217,168,여수,2022-06-16 2:00,19.2,,5.1,230.0,94.0,1001.3,,,,5.0,19.7
30218,168,여수,2022-06-16 3:00,19.5,,5.4,230.0,93.0,1000.9,,,,6.0,19.6
30219,168,여수,2022-06-16 4:00,19.2,,5.1,230.0,92.0,1001.1,,,,6.0,19.5
30220,168,여수,2022-06-16 5:00,19.2,,3.3,230.0,92.0,1001.1,,,,6.0,18.4
30221,168,여수,2022-06-16 6:00,19.3,,1.6,230.0,90.0,1001.3,0.0,0.03,,6.0,18.9
30222,168,여수,2022-06-16 7:00,19.8,,3.8,230.0,90.0,1001.2,0.0,0.21,,4.0,20.5
30223,168,여수,2022-06-16 8:00,20.3,,4.6,230.0,83.0,1001.4,0.0,0.63,,1.0,22.6
30224,168,여수,2022-06-16 9:00,21.5,,5.0,250.0,74.0,1001.7,0.5,1.28,,2.0,29.4
30225,168,여수,2022-06-16 10:00,22.9,,4.7,250.0,67.0,1001.6,0.7,2.22,,3.0,36.8
30226,168,여수,2022-06-16 11:00,24.0,,5.1,230.0,62.0,1001.9,1.0,3.01,,5.0,40.5
30227,168,여수,2022-06-16 12:00,25.2,,6.0,270.0,55.0,1001.3,1.0,3.36,,6.0,45.1
30228,168,여수,2022-06-16 13:00,26.4,,4.1,270.0,52.0,1000.9,1.0,3.38,,4.0,49.3
30229,168,여수,2022-06-16 14:00,26.7,,3.2,270.0,48.0,1000.2,1.0,3.13,,5.0,47.5
30230,168,여수,2022-06-16 15:00,26.9,,7.0,230.0,48.0,1000.0,0.8,2.61,,0.0,45.7
30231,168,여수,2022-06-16 16:00,25.5,,6.5,230.0,62.0,1000.1,1.0,2.51,,4.0,42.1
30232,168,여수,2022-06-16 17:00,23.9,,5.8,230.0,69.0,1000.2,1.0,1.81,,3.0,36.6
30233,168,여수,2022-06-16 18:00,23.2,,4.9,230.0,72.0,1000.1,1.0,1.11,,3.0,31.1
30234,168,여수,2022-06-16 19:00,22.4,,3.6,230.0,74.0,1000.3,0.7,0.46,,3.0,26.1
30235,168,여수,2022-06-16 20:00,21.8,,3.2,230.0,78.0,1000.8,0.0,0.05,,7.0,23.6
30236,168,여수,2022-06-16 21:00,21.4,,3.1,230.0,80.0,1001.2,,,,7.0,22.5
30237,168,여수,2022-06-16 22:00,20.9,,3.8,200.0,82.0,1001.9,,,,6.0,21.5
30238,168,여수,2022-06-16 23:00,20.6,,5.1,230.0,83.0,1002.2,,,,7.0,20.9
30239,168,여수,2022-06-17 0:00,20.5,,4.8,230.0,88.0,1002.1,,,,6.0,20.1
30240,168,여수,2022-06-17 1:00,20.6,,4.2,230.0,89.0,1001.8,,,,6.0,19.8
30241,168,여수,2022-06-17 2:00,20.5,,3.0,230.0,90.0,1001.7,,,,5.0,19.5
30242,168,여수,2022-06-17 3:00,20.3,,1.7,200.0,89.0,1001.2,,,,4.0,19.5
30243,168,여수,2022-06-17 4:00,20.3,,2.4,200.0,89.0,1000.9,,,,6.0,20.2
30244,168,여수,2022-06-17 5:00,20.4,,1.9,200.0,89.0,1001.2,,,,6.0,20.4
30245,168,여수,2022-06-17 6:00,20.3,,2.2,200.0,89.0,1002.1,0.0,0.04,,6.0,20.1
30246,168,여수,2022-06-17 7:00,20.7,,2.2,200.0,88.0,1002.3,0.0,0.34,,8.0,23.1
30247,168,여수,2022-06-17 8:00,21.0,,2.9,200.0,85.0,1002.3,0.0,0.48,,8.0,24.2
30248,168,여수,2022-06-17 9:00,21.7,,2.8,230.0,83.0,1002.3,0.0,0.96,,9.0,29.0
30249,168,여수,2022-06-17 10:00,22.9,,2.8,230.0,76.0,1002.1,0.5,2.08,,6.0,37.9
30250,168,여수,2022-06-17 11:00,23.4,,4.8,230.0,73.0,1002.7,0.7,2.62,,8.0,40.5
30251,168,여수,2022-06-17 12:00,23.7,,4.6,200.0,71.0,1002.3,0.6,2.7,,7.0,42.3
30252,168,여수,2022-06-17 13:00,24.5,,2.7,110.0,71.0,1001.4,0.9,3.13,,5.0,48.3
30253,168,여수,2022-06-17 14:00,24.8,,3.1,110.0,71.0,1000.8,1.0,3.17,,7.0,49.2
30254,168,여수,2022-06-17 15:00,24.6,,3.0,110.0,72.0,1000.6,0.6,2.46,,8.0,44.7
30255,168,여수,2022-06-17 16:00,25.1,,2.6,160.0,73.0,1000.7,0.5,2.24,,6.0,45.1
30256,168,여수,2022-06-17 17:00,23.7,,2.7,110.0,75.0,1000.4,0.7,1.67,,6.0,37.8
30257,168,여수,2022-06-17 18:00,22.6,,1.7,110.0,80.0,1000.7,0.0,0.6,,9.0,29.4
30258,168,여수,2022-06-17 19:00,22.8,,2.5,250.0,77.0,1000.7,0.0,0.23,,9.0,27.4
30259,168,여수,2022-06-17 20:00,22.3,,2.7,230.0,81.0,1000.9,0.0,0.03,,8.0,24.9
30260,168,여수,2022-06-17 21:00,22.2,,1.6,230.0,83.0,1001.4,,,,9.0,24.6
30261,168,여수,2022-06-17 22:00,22.3,,2.5,70.0,83.0,1001.8,,,,9.0,24.1
30262,168,여수,2022-06-17 23:00,22.3,,1.5,70.0,83.0,1001.5,,,,9.0,23.9
30263,168,여수,2022-06-18 0:00,22.3,0.0,0.0,0.0,84.0,1001.1,,,,8.0,23.1
30264,168,여수,2022-06-18 1:00,22.3,,0.0,0.0,85.0,1000.9,,,,8.0,23.3
30265,168,여수,2022-06-18 2:00,22.2,,0.0,0.0,87.0,1000.8,,,,9.0,23.0
30266,168,여수,2022-06-18 3:00,22.0,,2.8,200.0,91.0,1000.4,,,,10.0,22.9
30267,168,여수,2022-06-18 4:00,21.9,,2.7,230.0,92.0,1000.4,,,,10.0,22.6
30268,168,여수,2022-06-18 5:00,21.6,,2.2,230.0,92.0,1000.4,,,,8.0,21.4
30269,168,여수,2022-06-18 6:00,21.5,,3.0,230.0,93.0,1000.4,0.0,0.06,,6.0,21.7
30270,168,여수,2022-06-18 7:00,21.7,,1.9,230.0,92.0,1000.5,0.0,0.2,,10.0,23.5
30271,168,여수,2022-06-18 8:00,22.0,,2.6,200.0,91.0,1000.8,0.1,0.4,,5.0,27.3
30272,168,여수,2022-06-18 9:00,23.6,,3.0,200.0,83.0,1000.7,1.0,1.66,,2.0,36.4
30273,168,여수,2022-06-18 10:00,24.4,,5.3,230.0,79.0,1000.3,0.9,2.53,,3.0,42.3
30274,168,여수,2022-06-18 11:00,24.5,,4.4,200.0,78.0,1000.5,1.0,3.1,,3.0,46.0
30275,168,여수,2022-06-18 12:00,25.4,,4.6,230.0,73.0,1000.4,1.0,3.43,,4.0,50.4
30276,168,여수,2022-06-18 13:00,26.1,,6.6,230.0,67.0,1000.1,1.0,3.36,,4.0,50.9
30277,168,여수,2022-06-18 14:00,25.7,,6.3,200.0,66.0,999.6,1.0,3.41,,2.0,48.5
30278,168,여수,2022-06-18 15:00,26.3,,5.6,230.0,66.0,999.4,1.0,3.07,,2.0,48.4
30279,168,여수,2022-06-18 16:00,26.5,,6.1,230.0,66.0,999.0,1.0,2.59,,0.0,45.6
30280,168,여수,2022-06-18 17:00,25.7,,6.3,230.0,70.0,999.2,1.0,1.95,,0.0,40.0
30281,168,여수,2022-06-18 18:00,24.9,,6.2,230.0,73.0,999.2,1.0,1.22,,0.0,33.3
30282,168,여수,2022-06-18 19:00,24.3,,7.8,230.0,75.0,999.5,0.9,0.49,,2.0,27.6
30283,168,여수,2022-06-18 20:00,23.1,,7.0,230.0,80.0,1000.1,0.0,0.06,,2.0,24.7
30284,168,여수,2022-06-18 21:00,22.6,,6.0,230.0,83.0,1000.7,,,,0.0,23.4
30285,168,여수,2022-06-18 22:00,22.2,,5.8,230.0,86.0,1001.5,,,,2.0,22.7
30286,168,여수,2022-06-18 23:00,22.3,,2.6,230.0,85.0,1001.9,,,,3.0,22.2
30287,168,여수,2022-06-19 0:00,22.6,,2.4,230.0,83.0,1001.5,,,,0.0,21.9
30288,168,여수,2022-06-19 1:00,22.0,,3.7,200.0,86.0,1001.6,,,,4.0,21.4
30289,168,여수,2022-06-19 2:00,21.6,,4.3,230.0,88.0,1001.4,,,,6.0,21.4
30290,168,여수,2022-06-19 3:00,21.4,,3.0,230.0,89.0,1001.5,,,,6.0,20.9
30291,168,여수,2022-06-19 4:00,21.2,,2.1,200.0,90.0,1001.3,,,,6.0,20.4
30292,168,여수,2022-06-19 5:00,21.0,,3.4,230.0,91.0,1001.6,,,,7.0,20.2
30293,168,여수,2022-06-19 6:00,21.1,,2.4,230.0,90.0,1001.8,0.0,0.02,,9.0,21.2
30294,168,여수,2022-06-19 7:00,21.4,,0.3,0.0,90.0,1001.8,0.0,0.22,,9.0,23.4
30295,168,여수,2022-06-19 8:00,22.4,,2.5,230.0,86.0,1001.7,0.6,1.13,,4.0,28.9
30296,168,여수,2022-06-19 9:00,23.7,,1.8,110.0,81.0,1001.8,1.0,1.6,,2.0,36.6
30297,168,여수,2022-06-19 10:00,24.6,,1.7,200.0,78.0,1001.6,1.0,2.56,,4.0,43.8
30298,168,여수,2022-06-19 11:00,25.4,,2.6,180.0,76.0,1001.6,1.0,3.19,,4.0,49.5
30299,168,여수,2022-06-19 12:00,25.6,,3.3,200.0,75.0,1001.0,1.0,3.43,,4.0,52.4
30300,168,여수,2022-06-19 13:00,26.0,,3.0,200.0,73.0,1000.4,1.0,3.59,,3.0,54.2
30301,168,여수,2022-06-19 14:00,26.8,,2.8,200.0,70.0,999.8,1.0,3.45,,0.0,55.1
30302,168,여수,2022-06-19 15:00,27.1,,3.6,200.0,66.0,999.4,1.0,3.13,,0.0,52.6
30303,168,여수,2022-06-19 16:00,27.1,,3.8,230.0,68.0,999.2,1.0,2.63,,0.0,48.7
30304,168,여수,2022-06-19 17:00,26.4,,5.4,230.0,71.0,999.1,1.0,2.01,,0.0,42.9
30305,168,여수,2022-06-19 18:00,25.3,,4.7,200.0,78.0,999.2,1.0,1.3,,0.0,35.6
30306,168,여수,2022-06-19 19:00,24.5,,4.4,230.0,80.0,999.3,1.0,0.56,,1.0,28.6
30307,168,여수,2022-06-19 20:00,23.7,,3.6,230.0,84.0,999.2,0.2,0.09,,2.0,25.6
30308,168,여수,2022-06-19 21:00,23.2,,3.4,230.0,87.0,999.3,,,,0.0,24.2
30309,168,여수,2022-06-19 22:00,22.8,,3.5,230.0,89.0,999.6,,,,2.0,23.5
30310,168,여수,2022-06-19 23:00,22.6,,3.5,230.0,91.0,999.7,,,,1.0,22.8
30311,168,여수,2022-06-20 0:00,22.5,,2.4,230.0,91.0,999.7,,,,2.0,22.4
30312,168,여수,2022-06-20 1:00,22.3,,2.3,230.0,91.0,999.5,,,,6.0,22.5
30313,168,여수,2022-06-20 2:00,22.5,,2.1,230.0,91.0,998.8,,,,8.0,23.5
30314,168,여수,2022-06-20 3:00,22.5,,1.2,180.0,91.0,998.3,,,,5.0,23.4
30315,168,여수,2022-06-20 4:00,22.4,,1.6,200.0,91.0,998.0,,,,6.0,22.9
30316,168,여수,2022-06-20 5:00,22.4,,0.1,0.0,90.0,998.0,,,,6.0,23.1
30317,168,여수,2022-06-20 6:00,22.5,,0.8,90.0,90.0,997.9,0.0,0.03,,8.0,23.7
30318,168,여수,2022-06-20 7:00,22.5,,0.3,0.0,91.0,998.1,0.0,0.14,,9.0,24.7
30319,168,여수,2022-06-20 8:00,23.2,,1.6,200.0,88.0,998.3,0.0,0.59,,9.0,29.8
30320,168,여수,2022-06-20 9:00,23.9,,0.3,0.0,85.0,998.3,0.0,0.96,,9.0,33.2
30321,168,여수,2022-06-20 10:00,23.5,,2.5,70.0,85.0,998.2,0.0,0.98,,9.0,31.2
30322,168,여수,2022-06-20 11:00,24.7,,1.1,90.0,81.0,998.2,0.0,1.14,,9.0,38.2
30323,168,여수,2022-06-20 12:00,25.7,,2.0,180.0,78.0,998.0,0.3,2.32,,9.0,42.7
30324,168,여수,2022-06-20 13:00,26.8,,3.1,110.0,71.0,997.6,0.1,2.29,,8.0,47.2
30325,168,여수,2022-06-20 14:00,26.6,,2.0,140.0,73.0,997.0,0.2,2.04,,9.0,43.1
30326,168,여수,2022-06-20 15:00,26.2,,1.6,180.0,74.0,996.8,0.1,1.65,,9.0,43.3
30327,168,여수,2022-06-20 16:00,25.6,,2.2,110.0,74.0,996.6,0.2,1.3,,8.0,38.4
30328,168,여수,2022-06-20 17:00,25.7,,2.0,140.0,72.0,996.4,0.5,1.42,,9.0,37.5
30329,168,여수,2022-06-20 18:00,25.0,,2.7,110.0,74.0,996.4,0.7,1.18,,8.0,34.2
30330,168,여수,2022-06-20 19:00,24.5,,0.0,0.0,78.0,996.8,0.7,0.73,,9.0,29.9
30331,168,여수,2022-06-20 20:00,23.4,,1.2,70.0,82.0,996.9,0.0,0.13,,7.0,25.1
30332,168,여수,2022-06-20 21:00,22.9,,0.7,20.0,84.0,997.3,,,,6.0,23.3
30333,168,여수,2022-06-20 22:00,22.5,,1.3,70.0,86.0,997.5,,,,4.0,23.5
30334,168,여수,2022-06-20 23:00,22.8,,0.1,0.0,85.0,997.3,,,,7.0,24.3
30335,168,여수,2022-06-21 0:00,22.8,,0.0,0.0,84.0,996.6,,,,5.0,23.8
30336,168,여수,2022-06-21 1:00,22.9,,0.5,50.0,84.0,996.1,,,,6.0,23.8
30337,168,여수,2022-06-21 2:00,22.9,,0.9,50.0,84.0,995.6,,,,6.0,23.6
30338,168,여수,2022-06-21 3:00,22.9,,0.0,0.0,84.0,995.3,,,,7.0,23.5
30339,168,여수,2022-06-21 4:00,22.6,,3.5,70.0,86.0,995.3,,,,8.0,23.3
30340,168,여수,2022-06-21 5:00,22.7,,2.1,70.0,86.0,995.5,,,,7.0,23.2
30341,168,여수,2022-06-21 6:00,22.8,,3.3,70.0,84.0,996.0,0.0,0.01,,7.0,23.4
30342,168,여수,2022-06-21 7:00,23.2,,2.1,50.0,83.0,996.2,0.0,0.23,,3.0,25.1
30343,168,여수,2022-06-21 8:00,23.7,,4.9,70.0,80.0,996.1,0.8,1.17,,2.0,29.1
30344,168,여수,2022-06-21 9:00,24.5,,4.1,70.0,76.0,996.0,0.9,1.69,,2.0,37.8
30345,168,여수,2022-06-21 10:00,25.6,,4.0,70.0,73.0,995.8,1.0,2.67,,0.0,44.0
